,0_action,0_amount,1_amount,1_contract_address,2_amount,2_contract_address,block_timestamp,event_index,from_,msg_index,to_,tx_id,user
1168,transfer_from,30.0,30.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,30.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-19 20:45:36.757000,1,terra1j6lmvhuumu385nhe8alngj4sw84g6a30hu2nxh,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,85E6DBFC450DBD68293A6608A4CF246ED6280BB40CEE4E02B334FC139569C971,
1169,transfer_from,11.76507,11.76507,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,11.76507,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 16:24:06.851000,1,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,3,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,D2E21035EBA43463E7B8922DF5570C60BAC0F05E25B2E6D3D4B66E5D53208EEA,
1170,transfer_from,1.604004,1.604004,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.604004,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-21 04:36:16.777000,1,terra1y0g9ex8fxgclyqycgakmj3rg0un3mj6pphsrjd,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E93F02E5FF2814E215602644A08E2D2FE2E55EFDE2D1DB58CFBC4CC90F78E8D8,
1171,transfer_from,41.39478,41.39478,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,41.39478,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-21 04:09:26.811000,1,terra1kpt5kaycupdp4lf775a8kc8w92y0uddurrhp85,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,94A313A2277287D5E0AEF5AFEB342C9D11EB0764F9DD322C95965652BAE35CA7,
1172,transfer_from,5.5474820000000005,5.5474820000000005,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,5.5474820000000005,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-05 11:30:39.190000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,2,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4ECBA4D5DCD5CAE244715836EF8961D0C34269A45E5AA23AAD46DE1AA450FACA,
1173,transfer_from,1.517798,1.517798,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.517798,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-05 11:47:44.441000,1,terra1rnwwe0z6juwm476fxptvadkwphclxw8kc3ka5k,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,0D2C70BE95DA3F4527C272EBB204A3CC2864E4988AD51A0A5396DEADE249C41E,
1174,transfer_from,13.592321,13.592321,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,13.592321,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-19 13:13:29.996000,1,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,3,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,D6C6EAC63D7A8C38594328B650FEC52DDF4567E04F42F7BAD28A6C85DDC36F44,
1175,transfer_from,1.707342,1.707342,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.707342,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 19:22:56.738000,1,terra1n0w0mxvg7krk34atr9gu7yfagfv0d08j7apfm3,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3550672A62B2830ECA43F5AE2B21DA0DAF41614F568A91E01AAEFE7C5CDB0457,
1176,transfer_from,9.825623,9.825623,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,9.825623,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 03:41:36.563000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,032A63202BD1002F73BA3805CA0F31A1A0033200EEC443BF02E0C479017F7A30,
1177,transfer_from,19.719345,19.719345,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,19.719345,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 18:53:07.419000,1,terra17wzr5y843lwq2phfp5na3rurw2jvpfrh6v2pva,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,B16E7A85240F9B955DBD62EBA40C1E28E98DB754BC784BE0FF217CBB3181379A,
1178,transfer_from,5.699996,5.699996,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,5.699996,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 01:37:43.069000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,869A616A9545683BE88332EB275D88223D348BB7D724BC348553D58361214CF8,
1179,transfer_from,22.364188,22.364188,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,22.364188,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 18:02:04.514000,1,terra1d4zr4kyys6u4lwdgcf8swnekn80qtv0c0d7rmj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,22675A196F5CC5795B5DB9C79B6007199A74DB2FC153C689A40469FAB63A91AB,
1180,transfer_from,1.0,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-16 18:53:13.661000,1,terra1ns6rm03a9850yufauz4h5x50ssl8fev07h2yvh,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,D954B04204D90B4CBA11DCC9F04971F1C805205C55B25093C5A182C9573C0D95,
1181,transfer_from,90.387673,90.387673,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,90.387673,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-06 13:29:43.783000,1,terra1q3k79plrg4fwjttsaqndjuvvuev8wls6c8j04l,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,33C75B814CBF0EDDDEE206233129195921F0A602589FABF88AD3756B9CA259FD,
1182,transfer_from,75.0,75.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,75.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-06 18:30:48.957000,1,terra1fd7rxt74csee6xfxmqrtc3g36tvtc9vjk0ta55,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,5A47EADF6109DEBE734D78B730110FCF6BAD3C9E5B88DCBA6E64E7D900D174C6,
1183,transfer_from,116.996835,116.996835,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,116.996835,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-06 18:03:17.315000,1,terra1y8zf0ch0zt47hnwams236hqlzqxykdyddy0dhc,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,54F7FE83CF376FC3B9BC925B37237CF7F6C53B01B5E8DBC31CF13A16B0D05338,
1184,transfer_from,12.622399,12.622399,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,12.622399,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 01:01:05.270000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6E3E8928732E25B4F4849C2BA0E7AC03DB1F96A07A381EC4C743DC4F1F807BD7,
1185,transfer_from,4.80262,4.80262,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,4.80262,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 09:08:04.623000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6806CA4577C5C29DFF5223CD099924D85C7EDE207F3CF3F2B641D76C39F739E3,
1186,transfer_from,8.974256,8.974256,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,8.974256,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 07:43:55.280000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,5425069737D1F04726987F6614F3B5AAFAFB852C450625DEA1E10F52BBB87CF8,
1187,transfer_from,3.301167,3.301167,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.301167,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 01:03:22.221000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7A34AA7A9E8DC0F9D6D7F16D1A6F8F7FC437126F173A5E79802F63D5E82DC9BC,
1188,transfer_from,3.718394,3.718394,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.718394,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 07:13:20.830000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,DC23A2E1A6285C137760795826E171D517604370D0C54C78E8FDDD23EF0673FE,
1189,transfer_from,0.105944,0.105944,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.105944,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 06:34:48.199000,1,terra1esw06c2g6tud9aq7hz4mchz82tsvynczezuzz5,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,32103B9C43A762F5362D3BB7BE83BDDE6795FF483B550DFA67AD27857952BEDD,
1190,transfer_from,10.317402,10.317402,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,10.317402,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 03:37:28.979000,1,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,3,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,0E8B3EA11E8C91721746A08416791B382F4ED74B888D534283EB8859E759A31F,
1191,transfer_from,0.602656,0.602656,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.602656,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-06 19:10:30.775000,1,terra17cdqgy28ww254rxv4v9dmx8y26xm2jjkd9ejft,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,71B5C573D2216EB1DF54180E7CB04DC1A2BC8D211179D16F7551018BC208A33A,
1192,transfer_from,0.6595559999999999,0.6595559999999999,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.6595559999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-19 11:06:05.988000,1,terra1z0vzj44ycx56228dnupgtss5lh7ztnrnc22jpp,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,8C42FF3D5BD8B4211EAE2C80BFBEA9502F941718E248CCD4862EF31705D6FBA5,
1193,transfer_from,1.107904,1.107904,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.107904,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 12:58:24.608000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,21FCC2B0B0B503CB8E9C5444B4A14C290CA93F71A5A95CE50CBEC0393C6BBE92,
1194,transfer_from,3.289885,3.289885,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.289885,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 15:57:57.679000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C2837552D95D0F38F4AA2C9D719A22FCA7C830EAB8C0D80EDA176EA3327F57DF,
1195,transfer_from,2.9775169999999997,2.9775169999999997,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2.9775169999999997,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-15 17:02:07.754000,1,terra12lkhmsc0ctkqht5nqw6ju3x4ddg56jze9axatj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,DCC0C323A0F0AF3B126ED58DB4C6E69FA6B15C566DB02DC96C613067DE70AAD7,
1196,transfer_from,340.0,340.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,340.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-06 23:53:55.232000,1,terra1yyukmdnj07fyyf6r79mftkdkanhdf7uflgjp2w,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,EEA951C4D3075608F5E9D88200002B85EA9234AB208B768085ADA9C84EF64CD8,
1197,transfer_from,1.658267,1.658267,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.658267,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-26 12:35:57.246000,1,terra18rvexmgvpw5mnfvatvnll7zgphvqmc7nxc63zm,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7210D4076F1C67D64986DF0AC468B7C8600AC774C847ACC6C7211EE7E49C5E61,
1198,transfer_from,3.13391,3.13391,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.13391,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-13 22:53:59.723000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,2706D976CA37F76BC38E505F7D52082460E1DB0F60F6776FDDB80A5D37BFE333,
1199,transfer_from,20.104493,20.104493,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,20.104493,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-13 23:28:18.712000,1,terra1ye0j4upd6hpwux3hnmuqd6jxak6txpgdeyauxa,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,27FC693F77DBF9C4986C127766E8365B8C7E51C987F2540FFFEF6717883CA59B,
1200,transfer_from,0.745147,0.745147,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.745147,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-13 23:34:52.046000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,D9BA03A6FA26B446D53DD4B423D2BF5749EDA2932775A2337B259933041ADCC9,
1201,transfer_from,4.492739,4.492739,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,4.492739,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-13 11:37:28.094000,1,terra193k9f389sx58hxrx0jw05y44r7zlxq4lsu6n7s,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,2C4392F3BDEC19BA1CD4D3880A270D082A0A067AD3E43A892BDD844DF720251C,
1202,transfer_from,0.483319,0.483319,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.483319,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-13 07:28:04.077000,1,terra1mukkwus0hee7uqj5d204hy728jq5elralke9ma,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,564498AF0EADBE765A3834023CE7221CAC523496905E531631563BA07EA62B2C,
1203,transfer_from,1.001869,1.001869,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.001869,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 04:58:44.358000,1,terra1y0g9ex8fxgclyqycgakmj3rg0un3mj6pphsrjd,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,DEC4A3BEA84A184AF8BF97B43D11363CDBBF3EEA16EFB7030BF30183FA6BD6E8,
1204,transfer_from,1.0,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 04:16:16.960000,1,terra14rh2y85vnzdlt5ufwt6tewd8qdudxl83g8grlv,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,9EC54BBE79AA13C9E14B9C0708E58DCB179F6712535113EF33A01D5AF210361A,
1205,transfer_from,10.74238,10.74238,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,10.74238,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 03:54:14.734000,1,terra1adlm4l5e354r5u0ytqmvwrrls4gd8afx7xm9mk,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3AEED527F258F70F4B3B92813FD9E5064665B43C626DB0A5B2EB6F808B6A039E,
1206,transfer_from,10.717408,10.717408,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,10.717408,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 03:59:03.798000,1,terra16zr5c69h97tzay83yejk668xsankqfgkh8h8n2,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,BFAB55E62241D1917220911BBE218196CCB7D397E44222B534E92D39DC1B33B2,
1207,transfer_from,25.253758,25.253758,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,25.253758,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 00:02:14.175000,1,terra1cx8j8aym6lnj5z7m6xm6hd06jxzt9xpdyhryfq,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,643B3EAB4C14919C41FFF2CDE78C552FEAF260A318CF88FE72A9A46DEE337C66,
1208,transfer_from,139.291183,139.291183,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,139.291183,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 04:17:01.316000,1,terra19efsqxn54a5pczrq9m0v0s2fsmyhhx7jq2rurv,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,368A01640445C5B37473106E97527EE5159CC0B923E734FA622D4CF9045B00C1,
1209,transfer_from,5.355241,5.355241,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,5.355241,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 00:13:24.789000,1,terra19q8ezn2sd874ahxmxlnx6tdgpl7wsn3qeyqe9z,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,8F70F30AF8BFF14426475C1B94CE3A75CD65E7550284FA09032FA014E22EB454,
1210,transfer_from,0.404031,0.404031,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.404031,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 04:21:38.837000,1,terra12hdw3zhlgvfjhwefwh6tfq2wu3vs66p62rf7ws,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4E35253AB03B6C70437B867600E1550E2FEEA627F459DA46722B79A7E4FF9763,
1211,transfer_from,100.743666,100.743666,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,100.743666,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 04:33:04.656000,1,terra1jwn7pfaxe005lfgh4mc6xahc8s86xp38ht4zum,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A7F246EB4D95966B0970905A299762601ED9E2E0B912DE7BD7FE423B419B6BA7,
1212,transfer_from,8.756557,8.756557,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,8.756557,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 21:55:44.255000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,2,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7F8D2F7217D4671C9F349B968E0B1A46DEEAA39CFFBA0787786D7C17CCA28630,
1213,transfer_from,39.0,39.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,39.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-28 20:03:43.981000,1,terra19ccsfgwapl3tex2ns60vhwened8w6mht79kwca,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4914A75B62FEB713D88118136C0530E03941DCE72D46CBA1FDD863D6E9A4D0F6,
1214,transfer_from,1.022638,1.022638,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.022638,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-14 10:50:09.613000,1,terra1gad2ycuva54l03un36z72xhtgves6zxwh6j2wn,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3DB01D58BDE39E3DED727FB9E132843234ACC7CFFC565C315D67CD3A3F4D09CC,
1215,transfer_from,0.825236,0.825236,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.825236,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-14 04:22:26.917000,1,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,1B5F7DC5EE0F4AA1771F2A6C7D37D7E892FD55BB89F9B599716886B870AF1490,
1216,transfer_from,15.316262,15.316262,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,15.316262,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-14 17:46:06.970000,1,terra1j5y2wjp6gq2m3jacyxdwklvdvjff8se3j5l53v,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,B2B62F7990C93193A4634E17E253DF0BE1FE6E3B27BDECEE3CB2A7F8A0C6B15E,
1217,transfer_from,49.803838999999996,49.803838999999996,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,49.803838999999996,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-14 15:31:37.030000,1,terra188nwmumfd7puk63yyer6204a0ncs40qjzq4mdw,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,33BAE85C9F81E7627D5829F6409965AB7BB4B3C224130C1F74EEF8C50C4F5FBB,
1218,transfer_from,42.873107,42.873107,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,42.873107,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-14 16:52:16.875000,1,terra1jaskdtwwdarrzy374cgnw6ttv90nyzd8s4rns9,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3D13B5B9671062531DC0049CE7AF9D8BE6927400584966E82AF524061FF18C99,
1219,transfer_from,14.942992,14.942992,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,14.942992,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-01 08:07:01.502000,1,terra19vnd8nwwag4k2kf3fsmr9qn9avx7xdwmynq35c,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,EE78F5E3BCEB44A2C3C90F93EC87548F611AEA89FB71F672CF4EE331CF920FBD,
1220,transfer_from,1.594765,1.594765,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.594765,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-01 07:23:47.547000,1,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,2,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,94E1AB986B23EE7D7079D5C74DE29F808B311C642FBDB7E682801F2CAFF7A00A,
1221,transfer_from,0.140141,0.140141,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,0.140141,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-31 10:48:21.079000,1,terra1xsf059kam8zx80l3upqp4vv0mqdeu7l9pr3wkj,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,90190184300C0250C98BFA9FDC0146343082711DFB19B9A2CDE8F86FAE790876,
1222,transfer_from,1.442283,1.442283,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,1.442283,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-31 11:09:21.885000,1,terra1rdcu8nya86vn7usu9mazgmk2uzh0pzlndk8tpp,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7E8659AA0C4E049AFD56FAEB15094474E3D25FDDE8E28E8649A7A0F26B0D715E,
1223,transfer_from,10.049016,10.049016,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,10.049016,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-02 10:47:08.178000,1,terra1eqaq2kuntl3jh4xd5sjxcf9ncpuk2plml0dgsg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C37841E3575B175462B3572F96EFC82B532ED6E0E152FDA2F0348C2E23ED39D3,
1224,transfer_from,40.654066,40.654066,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,40.654066,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-04-02 10:12:04.446000,1,terra1gcklg9f0cfujnyv435rwgcled8uexusc759r79,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E859DDBC3EDBBA8F74D245E04242E8D24E019DF901B81466497518D17EC3F02C,
1225,transfer_from,3.549303,3.549303,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.549303,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-18 19:11:29.344000,1,terra10c9m9nghcuc08g0rgnc3cfu0q626yvumfhw0x7,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,5905A4E265674444D8E8BE0A2A511AE4FBBD6C4965FB8B4F170065EFF2EECF3F,
1226,transfer_from,12.378742,12.378742,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,12.378742,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-18 09:10:33.834000,1,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,3,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A0BE719A89F2C40BF4274692250B1D68317B7914FD5244DF209B8A9AB2FA4ECD,
1227,transfer_from,3.91821,3.91821,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,3.91821,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-03-18 07:24:26.885000,1,terra1t6h4dey7kq27cnmaphfw4dzvylvxsua5mmk8ya,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3B30E63EBE8077F84F77D3D882082CB6D1A2ACF75EA3478F8F36938D717C83A3,
